,L_NRCw_Em_anger,L_NRCw_Em_anticipation,L_NRCw_Em_disgust,L_NRCw_Em_fear,L_NRCw_Em_joy,L_NRCw_Em_negative,L_NRCw_Em_positive,L_NRCw_Em_sadness,L_NRCw_Em_surprise,L_NRCw_Em_trust,R_agent,R_patient,R_possessive,R_predicative,i,lemma,neg,t,text
2422,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,27345,dreadful,False,27313,dreadful
2423,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,27346,liberty,False,27313,liberty
2424,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,27357,bad,False,27313,bad
2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,27375,dark,False,27363,dark
2426,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,27379,star,False,27363,star
2427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,27405,fair,False,27382,fair
2428,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,27406,young,False,27382,young
2429,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,27411,pretty,False,27382,pretty
2430,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,27422,dear,False,27416,dear
2431,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,27439,boy,False,27431,boy
2432,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,27446,boy,False,27443,boy
2433,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,27455,boy,False,27448,boy
2434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,miss havisham,,,27460,think,False,27459,thought
2435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,this boy,,,27473,break,False,27471,break
2436,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,27485,boy,False,27479,boy
2437,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,27496,disdain,False,27487,disdain
2438,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,27502,beggar,False,27500,beggar
2439,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,27504,neighbor,False,27500,neighbor
2440,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,27511,beggar,False,27510,beggar
2441,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,27546,watch,False,27529,watch
2442,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,27549,clock,False,27529,clock
2443,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,27552,long,False,27529,long
2444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,27553,time,False,27529,time
2445,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,"""call estella",,,,27579,deal,False,27577,dealt
2446,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,27601,white,False,27577,white
2447,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,the shoe upon it,,,,27609,wear,True,27577,worn
2448,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,27622,absent,False,27611,absent
2449,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,the shoe upon it,,,27628,silk,False,27611,silk
2450,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,27634,white,False,27611,white
2451,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,27646,arrest,False,27644,arrest
2452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,27651,stand,False,27644,standing
2453,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,27657,decayed,False,27644,decayed
2454,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,27663,wither,False,27644,withered
2455,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,27664,bridal,False,27644,bridal
2456,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,27668,collapse,False,27644,collapsed
2457,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,27675,grave,False,27644,grave
2458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,27677,clothe,False,27644,clothes
2459,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,27681,long,False,27644,long
2460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,27686,shroud,False,27644,shroud
2461,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,27693,corpse,False,27689,corpse
2462,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,27709,bridal,False,27703,bridal
2463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,27723,discovery,False,27717,discoveries
2464,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,27730,bury,False,27717,buried
2465,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,27732,ancient,False,27717,ancient
2466,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,27733,time,False,27717,times
2467,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,27736,fall,False,27717,fall
2468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,she,she,,,27752,think,False,27717,thought
2469,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,she,,,27772,strike,False,27717,struck
2470,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,27775,dust,False,27717,dust
2471,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,he,,,,27780,call,False,27779,calls
2472,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,27786,boy,False,27779,boy
2473,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,27792,disdain,False,27779,disdain
2474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,being ashamed of my hands before,being ashamed of my hands before,,,27819,think,True,27809,thought
2475,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,27822,ashamed,False,27809,ashamed
2476,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,me,,,27840,contempt,False,27839,contempt
2477,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,27850,infectious,False,27839,infectious
2478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,her contempt for me,,,27854,catch,False,27839,caught
2479,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,27865,deal,False,27858,dealt
2480,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,her,,,,27880,lie,False,27867,lying
2481,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,27882,wait,False,27867,wait
2482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,27887,wrong,False,27867,wrong
2483,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,her,,,,27891,denounce,False,27867,denounced
2484,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,27895,stupid,False,27867,stupid
2485,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,27897,clumsy,False,27867,clumsy
2486,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,27900,boy,False,27867,boy
2487,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,27982,proud,False,27976,proud
2488,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,28005,pretty,False,27999,pretty
2489,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,28021,insulting,False,28015,insulting
2490,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,28035,supreme,False,28024,supreme
2491,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,28036,aversion,False,28024,aversion
2492,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,28069,pretty,False,28058,pretty
2493,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,28120,save,False,28118,saving
2494,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,28124,weird,False,28118,weird
2495,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,28125,smile,False,28118,smile
2496,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,miss havisham's face,miss havisham,,,28142,smile,True,28118,smile
2497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,28149,watchful,False,28144,watchful
2498,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,her,her,her,,28194,speak,False,28175,spoke
2499,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,her,,,28201,lull,False,28175,lull
2500,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,28224,weight,False,28175,weight
2501,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,28227,crush,False,28175,crushing
2502,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"""call estella",,,,28243,beggar,False,28231,beggared
2503,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"""call estella",the cards,,,28264,despise,False,28246,despised
2504,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,28315,impatient,False,28295,impatient
2505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,28375,eat,False,28370,eat
2506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,six days,,,,28387,eat,False,28370,eats
2507,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,the candle,,,28419,find,False,28395,found
2508,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,"""call estella",,,,28431,fancy,False,28422,fancied
2509,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,28445,time,False,28422,time
2510,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,28453,confound,False,28447,confounded
2511,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,28478,wait,False,28474,wait
2512,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,28482,boy,False,28474,boy
2513,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,a side door,,,28489,disappear,False,28474,disappeared
2514,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,28499,opportunity,False,28496,opportunity
2515,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,28524,favorable,False,28517,favorable
2516,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,28540,vulgar,False,28526,vulgar
2517,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,joe,joe,,,28544,determine,False,28543,determined
2518,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,joe,,,,28552,teach,False,28543,taught
2519,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,28602,mug,False,28590,mug
2520,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,28604,beer,False,28590,beer
2521,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,28609,mug,False,28606,mug
2522,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,28613,stone,False,28606,stones
2523,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,28639,disgrace,False,28606,disgrace
2524,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,28644,humiliate,False,28641,humiliated
2525,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,28646,hurt,False,28641,hurt
2526,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,28650,offend,False,28641,offended
2527,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,28652,angry,False,28641,angry
2528,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,the smart—,,,28657,hit,True,28641,hit
2529,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,28666,God,False,28666,god
2530,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,my eyes,,,28673,start,False,28666,started
2531,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,they,28692,delight,False,28678,delight
2532,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,28720,contemptuous,False,28701,contemptuous
2533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,28726,sense,False,28723,sense
2534,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,28729,think,False,28723,thought
2535,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,28743,leave,False,28723,left
2536,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,28761,hide,False,28747,hide
2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,28772,gate,False,28747,gates
2538,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,28795,cry,False,28747,cried
2539,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,28799,cry,False,28797,cried
2540,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,my hair,,,28802,kick,False,28797,kicked
2541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,28819,feeling,False,28797,feelings
2542,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,28852,child,False,28846,children
2543,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,28855,existence,False,28846,existence
2544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,28866,perceive,False,28846,perceived
2545,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,28872,injustice,False,28846,injustice
2546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,28878,small,False,28874,small
2547,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,the child,,,,28879,injustice,False,28874,injustice
2548,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,28882,child,False,28874,child
2549,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,the child,,,,28885,expose,False,28874,exposed
2550,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,28890,child,False,28874,child
2551,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,28892,small,False,28874,small
2552,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,28898,small,False,28874,small
2553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,28902,rock,False,28874,rocking
2554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,the child,,,28904,horse,False,28874,horse
2555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,28911,accord,False,28874,according
2556,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,28921,hunter,False,28874,hunter
2557,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,28936,conflict,False,28923,conflict
2558,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,28938,injustice,False,28923,injustice
2559,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,28946,time,False,28940,time
2560,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,28960,violent,False,28940,violent
2561,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,my sister,,,28961,coercion,False,28940,coercion
2562,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,myself,,,28964,unjust,False,28940,unjust
2563,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,my sister,my sister,,,28970,cherish,False,28968,cherished
2564,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,my sister,,,,28973,conviction,False,28968,conviction
2565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,28990,jerk,False,28968,jerks
2566,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,28995,punishment,False,28992,punishments
2567,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,28997,disgrace,False,28992,disgraces
2568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,29002,vigil,False,28992,vigils
2569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,this assurance,,,29011,nurse,False,28992,nursed
2570,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,29013,assurance,False,28992,assurance
2571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,29028,unprotected,False,28992,unprotected
2572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,29037,fact,False,28992,fact
2573,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,29042,timid,False,28992,timid
2574,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,29053,injure,False,29048,injured
2575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,29054,feeling,False,29048,feelings
2576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,29057,time,False,29048,time
2577,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,the brewery wall,,,29059,kick,False,29048,kicking
2578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,29089,gate,False,29048,gate
2579,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,29096,acceptable,False,29091,acceptable
2580,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,29100,beer,False,29091,beer
2581,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,29111,spirit,False,29091,spirits
2582,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,29125,desert,False,29118,deserted
2583,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,29131,pigeon,False,29118,pigeon
2584,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,29158,pigeon,False,29118,pigeons
2585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,29162,sea,False,29118,sea
2586,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,29169,pigeon,False,29118,pigeons
2587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,29173,rock,False,29118,rocked
2588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,29181,pigeon,False,29177,pigeons
2589,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,29184,dove,False,29177,dove
2590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,29189,horse,False,29177,horses
2591,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,29192,stable,False,29177,stable
2592,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,29195,pig,False,29177,pigs
2593,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,29198,sty,False,29177,sty
2594,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,29207,smell,False,29206,smells
2595,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,29211,beer,False,29206,beer
2596,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,29246,wilderness,False,29237,wilderness
2597,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,29255,sour,False,29237,sour
2598,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,29260,linger,False,29237,lingering
2599,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,29268,sour,False,29237,sour
2600,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,29277,beer,False,29237,beer
2601,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,29283,respect,False,29237,respect
2602,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,29306,garden,False,29295,garden
2603,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,it,,me,29319,struggle,False,29295,struggle
2604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,29324,long,False,29295,long
2605,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,29336,garden,False,29295,garden
2606,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,29339,garden,False,29295,garden
2607,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,it,,,me,29348,overgrow,False,29295,overgrown
2608,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,29350,tangled,False,29295,tangled
2609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,29351,weed,False,29295,weeds
2610,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,29358,track,False,29295,track
2611,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,29361,green,False,29295,green
2612,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,the casks,,,29398,temptation,False,29392,temptation
2613,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,the casks,,,29399,present,False,29392,presented
2614,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,29436,pretty,False,29426,pretty
2615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,29471,lofty,False,29459,lofty
2616,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,29480,beer,False,29459,beer
2617,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,it,,,29500,oppress,False,29490,oppressed
2618,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,it,,,29503,gloom,False,29490,gloom
2619,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,29519,extinguish,False,29490,extinguished
2620,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,29520,fire,False,29490,fires
2621,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,29526,iron,False,29490,iron
2622,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,29546,sky,False,29490,sky
2623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,29564,happen,False,29549,happened
2624,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,29567,fancy,False,29549,fancy
2625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,it a strange thing,it a strange thing,,,29570,think,False,29569,thought
2626,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,it a strange thing,,,,29579,think,False,29569,thought
2627,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,29582,strange,False,29569,stranger
2628,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,29584,long,False,29569,long
2629,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,29607,beam,False,29592,beam
2630,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,29614,building,False,29592,building
2631,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,29627,hang,False,29592,hanging
2632,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,29638,white,False,29633,white
2633,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,29659,fade,False,29633,faded
2634,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,a figure hanging there by the neck,,,29696,terror,False,29694,terror
2635,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,it,29705,terror,False,29694,terror
2636,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,29734,terror,False,29732,terror
2637,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,29741,find,False,29732,found
2638,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,29755,cheerful,False,29747,cheerful
2639,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,29756,sky,False,29747,sky
2640,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,29768,court,False,29747,court
2641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,29771,gate,False,29747,gate
2642,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,29775,revive,False,29747,reviving
